40,1,1,133,134,134,134,134,134,134,134,134,134,27,27,134,134,134,134,134,134,134,134,134,134,134,134,134,134,28,28,134,134,134,134,134,134,135,40,40
40,1,1,133,134,134,134,134,134,134,134,134,134,27,27,134,134,134,134,134,134,134,134,134,134,164,150,150,150,28,28,134,134,134,134,134,134,135,40,40
40,1,1,133,134,134,134,134,134,134,134,134,134,27,27,134,134,134,134,134,134,134,134,134,134,135,40,40,40,28,28,134,134,134,134,134,134,135,40,40
40,1,1,133,134,134,134,134,134,134,134,134,134,27,27,134,134,134,134,134,134,134,134,164,150,151,40,40,40,25,25,25,134,134,134,134,134,135,1,6
40,1,1,133,134,134,134,134,134,134,134,134,134,25,25,29,29,29,29,29,29,29,29,29,1,1,40,40,40,25,25,25,30,30,30,30,30,30,6,6
40,1,1,149,165,134,134,164,150,165,134,134,134,25,25,29,29,29,29,29,29,29,29,29,1,1,40,40,40,25,25,25,30,30,30,30,30,30,6,6
40,1,1,1,149,150,150,151,1,133,134,134,134,27,27,134,134,134,134,134,134,134,134,135,1,1,40,40,40,40,40,40,40,40,40,40,40,40,1,6
40,1,1,1,40,40,1,40,40,133,134,134,134,27,27,134,134,134,134,134,134,134,134,135,1,1,40,40,40,40,40,40,40,40,40,40,40,40,40,40
40,1,1,1,40,40,40,40,40,133,134,134,134,27,27,134,134,164,150,150,150,150,165,135,1,1,40,40,40,40,40,40,40,40,40,40,40,40,40,40
40,1,1,1,40,40,40,40,1,133,134,134,134,27,27,134,134,135,1,1,1,1,149,151,1,1,40,40,40,40,40,40,40,40,40,40,40,40,40,40
40,1,1,1,40,40,40,40,1,133,134,134,134,27,27,134,134,135,1,1,1,1,1,1,1,1,40,40,40,40,40,40,40,40,40,40,40,40,40,40
6,6,6,6,6,1,40,40,40,133,134,134,134,27,27,134,134,135,1,1,1,1,1,1,1,1,40,40,40,40,40,40,40,40,40,40,40,40,40,40
6,6,6,6,6,1,40,40,1,133,134,134,134,27,27,134,134,135,1,1,1,1,1,1,1,1,40,40,40,117,118,118,118,118,118,118,118,119,40,40
6,6,6,6,6,1,40,40,40,133,134,134,134,27,27,134,134,180,118,118,118,118,118,119,1,1,40,40,40,133,134,134,134,134,134,134,134,135,40,40
40,1,1,6,6,1,40,40,40,133,134,134,134,134,134,134,134,134,134,134,134,134,134,180,118,118,118,118,118,181,134,134,134,134,134,134,134,135,40,40
40,1,1,6,6,1,40,40,40,133,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,135,40,40
40,1,1,6,6,1,40,40,40,133,134,134,134,27,27,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,135,40,40
40,1,1,6,6,1,40,40,40,133,134,134,134,27,27,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,135,40,40
40,1,96,1,96,1,40,40,1,133,134,134,134,25,25,27,27,27,27,27,27,27,27,27,134,134,134,134,134,134,134,134,134,134,134,134,134,135,40,40
40,1,1,1,1,1,40,40,40,133,134,134,134,25,25,27,27,27,27,27,27,27,27,27,134,134,134,134,134,134,134,134,134,134,134,134,134,135,40,40
40,40,40,40,40,40,40,40,40,133,134,134,134,27,27,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,135,40,40
40,40,40,40,40,40,40,40,1,133,134,134,134,27,27,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,135,40,40
40,4,4,117,118,118,118,118,118,181,134,134,134,27,27,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,135,40,40
40,4,4,133,134,134,134,134,134,134,134,134,134,27,27,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,135,40,40
40,4,4,133,134,134,134,134,134,134,134,134,134,27,27,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,135,40,40
40,4,4,133,134,134,134,134,134,134,134,134,134,27,27,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,135,40,40
40,4,117,181,134,134,134,134,134,134,134,134,134,27,27,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,135,40,40
40,4,133,134,134,29,29,29,29,29,29,29,29,25,25,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,135,40,40
40,4,133,134,134,29,29,29,29,29,29,29,29,25,25,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,135,40,40
40,4,133,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,135,40,40
40,4,149,165,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,135,40,40
40,4,4,133,134,134,134,134,134,164,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,151,40,40
40,4,4,133,134,134,134,134,134,135,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,6,6,6,40,40,40,40,40,40,40,40
40,4,4,133,134,134,134,134,134,135,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,6,6,6,40,40,40,40,40,40,40,40
40,4,4,133,134,134,134,134,134,135,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,6,6,40,40,40,40,40,40,40,40
40,4,4,149,150,150,150,150,150,151,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,6,6,40,40,40,40,33,33,33,33
40,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
40,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
40,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
40,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
40,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
40,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
40,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
40,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
40,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
40,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
40,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
40,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
40,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
40,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
40,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
40,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
40,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
40,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
40,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
40,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
40,40,40,40,40,40,40,40,33,33,33,40,40,1,40,1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,1,1,40,40,40,6,6,1,40
40,40,40,1,1,40,1,40,33,33,33,40,1,40,1,40,40,40,1,40,1,40,40,1,40,1,40,40,40,1,1,40,40,1,40,1,6,6,40,1
40,40,40,40,40,40,40,40,33,33,33,40,40,40,40,40,40,1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,96,40,40
40,248,249,249,249,249,249,250,33,33,33,248,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
40,264,265,265,265,265,265,266,142,142,142,264,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265
40,280,281,281,281,281,281,282,158,158,158,280,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281
40,1,1,1,1,1,1,1,133,134,180,119,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40
40,1,1,1,1,1,1,117,181,134,134,180,119,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40
40,1,1,1,1,1,117,181,134,134,134,134,180,119,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40
40,1,1,1,1,1,149,165,134,134,134,134,134,135,1,1,1,1,88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40
40,1,1,1,1,1,1,149,165,134,134,134,134,135,1,1,1,1,1,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40
40,1,1,1,1,1,1,1,149,165,134,134,164,151,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40
40,40,1,1,1,1,1,1,1,149,150,150,151,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40
40,40,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,40,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40
40,40,40,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,40,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40
40,40,40,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,40,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40
40,40,40,40,40,40,1,1,1,1,1,1,1,1,1,1,40,40,40,40,40,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
